0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.31936,0.30873,0.29737,0.28717,0.27887,0.27259,0.26828,0.26603,0.26586,0.26781,0.2719,0.27816,0.2865,0.29662,0.30782,0.31835,0.32,0.32,0.32,0.32
0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.31325,0.29602,0.28153,0.26858,0.25801,0.2498,0.24352,0.23907,0.23655,0.23603,0.23752,0.24106,0.2468,0.25496,0.26546,0.27797,0.29247,0.30942,0.32,0.32,0.32
0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.30586,0.28565,0.26787,0.25392,0.24334,0.23469,0.2271,0.22062,0.21581,0.21292,0.212,0.21294,0.21572,0.2202,0.22646,0.23478,0.24583,0.25997,0.27724,0.29693,0.31668,0.32
0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.30321,0.28075,0.26182,0.24726,0.23577,0.22572,0.21634,0.20751,0.20002,0.19454,0.19122,0.19008,0.19095,0.19366,0.19803,0.20397,0.21152,0.22094,0.23272,0.24761,0.26606,0.28858,0.31113
0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.30523,0.28077,0.26027,0.24482,0.23237,0.22087,0.20969,0.19866,0.18829,0.1797,0.17341,0.16961,0.1683,0.16922,0.17208,0.17663,0.18271,0.19026,0.19933,0.21013,0.22309,0.2389,0.25924,0.28393
0.32,0.32,0.32,0.32,0.32,0.32,0.31152,0.28568,0.26299,0.24615,0.23266,0.21991,0.20713,0.19409,0.18099,0.16898,0.15915,0.15196,0.14769,0.14627,0.14732,0.15045,0.15536,0.16185,0.16978,0.17911,0.18988,0.20232,0.21666,0.23397,0.25748
0.32,0.32,0.32,0.32,0.32,0.31959,0.29522,0.26974,0.25063,0.23603,0.2224,0.20849,0.19382,0.17848,0.1631,0.14932,0.1381,0.13003,0.12536,0.12389,0.12513,0.12862,0.13401,0.14106,0.14957,0.15944,0.17061,0.18318,0.19727,0.2133,0.23453
0.32,0.32,0.32,0.32,0.32,0.30789,0.28082,0.25838,0.24204,0.22781,0.21333,0.19772,0.18072,0.16276,0.14503,0.12935,0.11681,0.10814,0.10321,0.10168,0.10307,0.10682,0.11263,0.1203,0.12952,0.14007,0.15182,0.16484,0.17918,0.19502,0.21484
0.32,0.32,0.32,0.32,0.32,0.29685,0.27016,0.25058,0.23558,0.22101,0.20526,0.18755,0.16796,0.14737,0.12748,0.11054,0.09771,0.088834,0.083573,0.081762,0.082972,0.086664,0.092487,0.1003,0.10992,0.12105,0.13345,0.14704,0.16189,0.178,0.19723
0.31355,0.3155,0.32,0.32,0.31527,0.28752,0.26276,0.24534,0.23078,0.21559,0.19833,0.17851,0.15671,0.13425,0.11312,0.095794,0.082817,0.073579,0.067818,0.06524,0.065553,0.068817,0.074602,0.082426,0.092079,0.10334,0.11598,0.12994,0.14531,0.16187,0.18105
0.27659,0.27878,0.29232,0.31332,0.3094,0.28095,0.25822,0.24209,0.22765,0.21179,0.19318,0.17176,0.1486,0.1251,0.10326,0.085576,0.072284,0.062677,0.056179,0.052212,0.050696,0.052799,0.058433,0.066453,0.076274,0.087683,0.10041,0.11436,0.12986,0.14668,0.16604
0.23729,0.23911,0.25182,0.27963,0.30616,0.27755,0.25621,0.2409,0.2266,0.21037,0.19104,0.16892,0.14527,0.12128,0.098698,0.080361,0.066426,0.055969,0.048162,0.042044,0.038969,0.038515,0.043422,0.051728,0.061908,0.073652,0.086728,0.10078,0.11616,0.13285,0.15231
0.19859,0.19998,0.21052,0.24073,0.29235,0.27823,0.25693,0.24279,0.22926,0.21362,0.19481,0.1732,0.15003,0.12606,0.10233,0.081688,0.065118,0.052231,0.04272,0.034128,0.03147,0.025808,0.029407,0.037961,0.048646,0.060841,0.074412,0.088893,0.10435,0.12087,0.14018
0.15688,0.15873,0.16979,0.19851,0.27251,0.27862,0.26667,0.26667,0.26667,0.26667,0.26667,0.26667,0.26667,0.26667,0.26667,0.26667,0.26667,0.26667,0.26667,0.26667,0.26667,0.017728,0.016618,0.025228,0.036484,0.049256,0.063311,0.078319,0.094154,0.11078,0.12985
0.10278,0.1052,0.1201,0.15292,0.2585,0.5156,0.53333,0.53333,0.53333,0.53333,0.53333,0.53333,0.53333,0.53333,0.53333,0.53333,0.53333,0.53333,0.53333,0.53333,0.2844,0.017728,0.0069446,0.014389,0.025683,0.039019,0.053604,0.069079,0.085346,0.10226,0.12124
0.040414,0.042462,0.058579,0.10123,0.24894,0.5156,0.78227,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.55106,0.2844,0.017728,0.001197,0.0069968,0.017055,0.030378,0.045465,0.061363,0.07798,0.095174,0.11419
-0.018729,-0.018167,-0.0056757,0.044175,0.24894,0.5156,0.53333,0.53333,0.53333,0.53333,0.53333,0.53333,0.53333,0.53333,0.53333,0.53333,0.53333,0.53333,0.53333,0.53333,0.2844,0.017728,-0.0021808,0.0026144,0.011173,0.023712,0.039043,0.055266,0.072168,0.089574,0.10864
-0.046155,-0.049871,-0.044624,0.0071345,0.24894,0.26667,0.26667,0.26667,0.26667,0.26667,0.26667,0.26667,0.26667,0.26667,0.26667,0.26667,0.26667,0.26667,0.26667,0.26667,0.26667,0.017728,-0.005141,-0.00015662,0.0076128,0.019239,0.034415,0.050814,0.067932,0.085503,0.10461
-0.057815,-0.064437,-0.065293,-0.017728,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,-0.0082198,-0.0021747,0.0056475,0.016773,0.031569,0.047982,0.065218,0.082904,0.10205
-0.063499,-0.069909,-0.073754,-0.078151,-0.078005,-0.078987,-0.079396,-0.079252,-0.078704,-0.077611,-0.075673,-0.072506,-0.068588,-0.065698,-0.064741,-0.063796,-0.062514,-0.060884,-0.058183,-0.051815,-0.039693,-0.025528,-0.013297,-0.0038592,0.0048669,0.015902,0.030349,0.046665,0.063922,0.081666,0.10087
-0.066414,-0.072809,-0.076081,-0.078099,-0.079263,-0.079886,-0.080099,-0.07979,-0.0789,-0.077765,-0.076324,-0.074243,-0.070696,-0.066575,-0.064211,-0.063175,-0.062114,-0.060937,-0.059117,-0.054105,-0.04243,-0.027696,-0.014683,-0.0042623,0.0050807,0.016201,0.030465,0.046673,0.063902,0.081663,0.10095
-0.068817,-0.075429,-0.078543,-0.080312,-0.081002,-0.081253,-0.081243,-0.080626,-0.079136,-0.077695,-0.076436,-0.075092,-0.072447,-0.06814,-0.064322,-0.062505,-0.061704,-0.061026,-0.059403,-0.053864,-0.041682,-0.026851,-0.0138,-0.0032736,0.0062508,0.017464,0.031676,0.047814,0.065008,0.082783,0.1022
-0.070593,-0.077523,-0.080456,-0.082023,-0.081967,-0.081847,-0.081522,-0.080337,-0.078713,-0.077361,-0.076322,-0.075281,-0.07317,-0.069274,-0.064909,-0.062223,-0.06133,-0.060971,-0.059145,-0.052169,-0.038998,-0.024418,-0.011705,-0.0013471,0.0082316,0.019567,0.033833,0.049955,0.067141,0.08496,0.10457
-0.07176,-0.079184,-0.082328,-0.086667,-0.08312,-0.081901,-0.080815,-0.07943,-0.078028,-0.076917,-0.07606,-0.075129,-0.073214,-0.069672,-0.065398,-0.062367,-0.061143,-0.060607,-0.057821,-0.048888,-0.034887,-0.020865,-0.0087842,0.001249,0.010877,0.022424,0.036859,0.053033,0.070266,0.088186,0.10807
-0.072385,-0.079911,-0.082078,-0.08277,-0.081794,-0.080714,-0.079616,-0.07838,-0.077277,-0.076418,-0.075676,-0.074715,-0.072741,-0.069356,-0.065423,-0.062502,-0.060926,-0.05962,-0.054856,-0.043794,-0.029655,-0.016462,-0.0052245,0.0043918,0.014126,0.026019,0.040738,0.057049,0.074405,0.092501,0.11274
-0.071675,-0.07869,-0.080348,-0.080611,-0.080163,-0.079222,-0.078276,-0.077341,-0.076537,-0.075856,-0.075121,-0.073947,-0.071747,-0.068443,-0.065038,-0.062315,-0.060209,-0.057416,-0.049854,-0.037132,-0.023599,-0.011472,-0.0011753,0.0080128,0.018006,0.030397,0.045515,0.062059,0.079621,0.097971,0.11864
