x1,y1
21,3.0817
20.889,3
20,2.5191
19.08,2
19,1.9754
18,1.7746
17,1.6192
16,1.5121
15,1.4629
14,1.4808
13,1.5655
12,1.7085
11,1.9
10.625,2
10,2.3923
9,2.9639
8.9442,3
8,3.9533
7.9614,4
7.3492,5
7,5.6796
6.8938,6
6.6924,7
6.668,8
7,9
8,9
9,9
10,9
11,9
12,9
13,9
14,9
15,9
15,9
15.915,10
15.915,11
15.915,12
15,13
15,13
14,13
13,13
12,13
11,13
10,13
9,13
8,13
7.0753,14
7.1348,15
7.4371,16
7.877,17
8,17.2
8.6306,18
9,18.364
9.7182,19
10,19.148
11,19.657
11.72,20
12,20.052
13,20.175
14,20.241
15,20.244
16,20.185
17,20.07
17.393,20
18,19.758
19,19.337
19.884,19
20,18.928
21,18.15
