x1,y1
21,3.6469
20,3.0562
19.893,3
19,2.7884
18,2.5981
17,2.4573
16,2.3975
15,2.4341
14,2.5557
13,2.7324
12,2.9386
11.772,3
11,3.457
10.038,4
10,4.034
9.0347,5
9,5.0494
8.5105,6
8.1119,7
8.0407,8
9,9
10,9
11,9
12,9
13,9
14,9
14,9
14.795,10
14.8,11
14.804,12
14,13
14,13
13,13
12,13
11,13
10,13
9,13
8.8379,14
8.9085,15
9,15.291
9.3406,16
10,16.948
10.045,17
11,17.665
11.537,18
12,18.162
13,18.418
14,18.56
15,18.566
16,18.443
17,18.232
17.875,18
18,17.946
19,17.434
19.902,17
20,16.931
20.935,16
21,15.937
