x1,y1
21,7.0622
20.943,7
20.104,6
20,5.8864
19,5.2268
18.623,5
18,4.7208
17,4.3155
16.05,4
16,3.9886
15,3.8682
14,3.8577
13,3.9579
12.806,4
12,4.304
11,4.8427
10.766,5
10,5.8361
9.8786,6
9.4367,7
9.2828,8
10,9
11,9
12,9
13,9
14,9
14,9
14.955,10
14.955,11
14.955,12
14,13
14,13
13,13
12,13
11,13
10,13
9,13
8,13
7.417,14
7.4587,15
7.7361,16
8,16.648
8.2065,17
8.9683,18
9,18.031
10,18.857
10.182,19
11,19.331
12,19.784
12.491,20
13,20.101
14,20.232
15,20.313
16,20.342
17,20.319
18,20.249
19,20.135
19.719,20
20,19.88
21,19.432
