x1,y1
21,3.5288
20.27,3
20,2.8667
19,2.5029
18,2.0952
17.733,2
17,1.8897
16,1.8003
15,1.7661
14,1.79
13,1.8689
12.009,2
12,2.0032
11,2.4809
10,2.9032
9.7987,3
9,3.6905
8.677,4
8,4.8143
7.884,5
7.4414,6
7.1143,7
7.0688,8
8,9
9,9
10,9
11,9
12,9
13,9
14,9
15,9
15,9
15.775,10
15.767,11
15.772,12
15,13
15,13
14,13
13,13
12,13
11,13
10,13
9,13
8,13
7.5226,14
7.5713,15
7.8355,16
8,16.4
8.3577,17
9,17.84
9.1459,18
10,18.654
10.481,19
11,19.189
12,19.523
13,19.809
14,19.976
15,19.988
16,19.843
17,19.599
18,19.32
19,19.042
19.118,19
20,18.46
20.624,18
21,17.702
