-0.065805,-0.076006,-0.080446,-0.083269,-0.084928,-0.085849,-0.086297,-0.086408,-0.086124,-0.0854,-0.084233,-0.082458,-0.079716,-0.075585,-0.069608,-0.061075,-0.049112,-0.033947,-0.01739,-0.001494,0.0090818,0.015584,0.022999,0.034211,0.049434,0.067173,0.085873,0.1051,0.12502,0.14585,0.1697
-0.068577,-0.078136,-0.083174,-0.086354,-0.088079,-0.088849,-0.089132,-0.089216,-0.088848,-0.087894,-0.086397,-0.084471,-0.082027,-0.078703,-0.073859,-0.066572,-0.055499,-0.040266,-0.022776,-0.0068793,0.0043958,0.010889,0.016271,0.025101,0.038509,0.055458,0.073863,0.092843,0.11244,0.13279,0.15599
-0.072559,-0.082176,-0.087181,-0.090121,-0.091473,-0.091573,-0.090999,-0.09072,-0.090506,-0.089885,-0.088504,-0.086511,-0.084251,-0.081645,-0.078253,-0.073033,-0.06398,-0.049817,-0.031834,-0.013845,-0.00023987,0.0077822,0.01248,0.019197,0.030305,0.045764,0.063702,0.082419,0.10178,0.12178,0.14434
-0.076229,-0.086132,-0.090763,-0.093138,-0.094028,-0.093837,-0.09238,-0.091567,-0.091408,-0.091174,-0.090146,-0.088124,-0.085735,-0.083169,-0.080268,-0.076385,-0.069889,-0.057862,-0.040259,-0.020832,-0.0050236,0.0049297,0.0099671,0.015117,0.024058,0.037643,0.054822,0.073232,0.09242,0.1122,0.13424
-0.079119,-0.089493,-0.093709,-0.095402,-0.095677,-0.095178,-0.093447,-0.092077,-0.0917,-0.091593,-0.091139,-0.089465,-0.086895,-0.084213,-0.081418,-0.078192,-0.07347,-0.063925,-0.0475,-0.02743,-0.0099248,0.0019728,0.0081455,0.012385,0.019507,0.031125,0.047158,0.065175,0.084211,0.10386,0.12548
-0.080736,-0.091708,-0.095953,-0.097468,-0.097018,-0.096197,-0.094333,-0.092486,-0.091823,-0.091665,-0.091497,-0.090338,-0.08775,-0.084892,-0.082087,-0.07918,-0.075488,-0.068245,-0.053478,-0.033405,-0.014729,-0.0011434,0.0064878,0.010609,0.016348,0.02614,0.040739,0.058234,0.077134,0.096709,0.11805
-0.081375,-0.092521,-0.097391,-0.1,-0.09822,-0.096781,-0.094638,-0.092587,-0.091852,-0.091677,-0.091576,-0.090724,-0.088243,-0.08518,-0.082339,-0.079666,-0.07667,-0.071239,-0.058305,-0.038643,-0.019234,-0.0043308,0.0047553,0.009448,0.014262,0.022501,0.035615,0.052388,0.071183,0.090649,0.11184
-0.080456,-0.091438,-0.096256,-0.098484,-0.098069,-0.096639,-0.094154,-0.092322,-0.091778,-0.091662,-0.091545,-0.090724,-0.088268,-0.085049,-0.082184,-0.079751,-0.077324,-0.073238,-0.062097,-0.043081,-0.023253,-0.0074318,0.0028541,0.0084697,0.012892,0.019958,0.031743,0.047659,0.066354,0.085672,0.10681
-0.078759,-0.0885,-0.092847,-0.095024,-0.095227,-0.094322,-0.092794,-0.09191,-0.091677,-0.09162,-0.091402,-0.090352,-0.08773,-0.08446,-0.08167,-0.079508,-0.077581,-0.074473,-0.064872,-0.046577,-0.026565,-0.010256,0.00078406,0.0072721,0.011891,0.018258,0.029012,0.044084,0.06265,0.081832,0.10294
-0.07626,-0.085283,-0.089637,-0.092062,-0.092859,-0.092581,-0.091867,-0.091617,-0.091579,-0.09147,-0.090978,-0.089444,-0.086587,-0.083433,-0.080882,-0.079086,-0.077639,-0.07517,-0.066585,-0.048833,-0.028843,-0.012537,-0.0013355,0.0057617,0.01101,0.017231,0.027333,0.041686,0.060095,0.07916,0.10024
