0.036475,-0.004471,-0.013367,-0.014121,-0.013809,-0.012182,-0.0085472,-0.002187,0.0056265,0.014545,0.023652,0.032326,0.041001,0.051337,0.064524,0.079954,0.0966,0.11403,0.1322,0.1512,0.17116,0.19221,0.21446,0.2382,0.26374,0.29093,0.31899,0.3465,0.37035,0.3877,0.39433
0.01561,-0.022266,-0.0321,-0.033166,-0.032336,-0.029862,-0.025567,-0.019301,-0.011042,-0.0011266,0.0093608,0.018599,0.026118,0.034016,0.045291,0.059957,0.076652,0.094305,0.11263,0.13158,0.15132,0.17216,0.19432,0.21805,0.24378,0.27167,0.30115,0.33093,0.35865,0.38118,0.39096
-0.0057097,-0.040367,-0.049315,-0.05009,-0.048974,-0.046435,-0.042123,-0.035712,-0.027016,-0.016156,-0.0039566,0.0077447,0.016617,0.0233,0.031433,0.043625,0.059405,0.077068,0.095526,0.11448,0.13398,0.15435,0.17614,0.19971,0.2254,0.25351,0.28375,0.31508,0.34564,0.3725,0.38613
-0.023317,-0.056184,-0.065662,-0.066598,-0.065331,-0.062647,-0.058168,-0.051692,-0.042786,-0.031198,-0.017436,-0.0031295,0.0085109,0.015788,0.021612,0.030769,0.044555,0.061782,0.080245,0.099211,0.11857,0.13854,0.15979,0.18305,0.20866,0.23685,0.26756,0.29996,0.33247,0.3626,0.38013
-0.031127,-0.067139,-0.07866,-0.079938,-0.078909,-0.076338,-0.072414,-0.066645,-0.0584,-0.046328,-0.031114,-0.014322,0.0006909,0.010377,0.015652,0.021901,0.032863,0.048739,0.066982,0.085849,0.10507,0.12475,0.14544,0.16817,0.19351,0.22166,0.25266,0.2859,0.31991,0.35257,0.37367
-0.033961,-0.071753,-0.086099,-0.090158,-0.088475,-0.084701,-0.080105,-0.075653,-0.070637,-0.061259,-0.045287,-0.025406,-0.0071067,0.0054546,0.011888,0.016201,0.024278,0.037922,0.055548,0.07424,0.093324,0.1128,0.13306,0.15517,0.18005,0.208,0.23912,0.27299,0.30824,0.34298,0.36717
-0.033554,-0.070395,-0.089369,-0.1,-0.093342,-0.087902,-0.082562,-0.078548,-0.076352,-0.071969,-0.058115,-0.036111,-0.0148,0.00049424,0.008799,0.012795,0.018573,0.0296,0.045871,0.064281,0.083241,0.10261,0.12262,0.14418,0.16845,0.19601,0.22707,0.26139,0.2977,0.33421,0.36105
-0.031514,-0.067386,-0.084449,-0.092148,-0.091336,-0.086674,-0.08156,-0.078749,-0.078172,-0.076665,-0.067396,-0.04611,-0.022447,-0.0046441,0.0057054,0.010655,0.015143,0.023785,0.038015,0.055908,0.074796,0.094182,0.11415,0.13533,0.15892,0.1859,0.21671,0.25131,0.28852,0.32659,0.35566
-0.02851,-0.063302,-0.077548,-0.083981,-0.084745,-0.082311,-0.07956,-0.078443,-0.078384,-0.077751,-0.072755,-0.054714,-0.029869,-0.0099558,0.0024532,0.0089039,0.013243,0.020154,0.032213,0.049144,0.068009,0.08753,0.10762,0.12863,0.15159,0.17787,0.20827,0.243,0.28097,0.32041,0.35132
-0.022389,-0.058191,-0.072395,-0.078062,-0.079545,-0.079093,-0.078459,-0.078245,-0.078201,-0.077868,-0.075031,-0.061398,-0.036566,-0.015053,-0.00076733,0.007246,0.012234,0.018143,0.028425,0.044144,0.062986,0.082715,0.10301,0.12403,0.14653,0.17208,0.20197,0.23671,0.27531,0.31592,0.34822
-0.012598,-0.050675,-0.067829,-0.07484,-0.077126,-0.077749,-0.077945,-0.078042,-0.078002,-0.07773,-0.075666,-0.064881,-0.040781,-0.018619,-0.0033528,0.0056757,0.011501,0.017216,0.026464,0.041237,0.060007,0.079929,0.10041,0.1215,0.14376,0.16871,0.19813,0.2328,0.27184,0.31331,0.34656
0.006215,-0.039111,-0.060789,-0.071501,-0.075778,-0.077436,-0.078082,-0.078327,-0.078334,-0.07757,-0.074067,-0.061932,-0.038985,-0.018325,-0.0045393,0.0038255,0.010513,0.017084,0.026491,0.040994,0.059646,0.079622,0.10014,0.12123,0.14338,0.16802,0.19713,0.23171,0.27095,0.31288,0.34654
