x1,y1
21,15.23
20,15.859
19.756,16
19,16.336
18,16.727
17.274,17
17,17.08
16,17.284
15,17.376
14,17.369
13,17.225
12.126,17
12,16.937
11,16.291
10.626,16
10,15.295
9.8268,15
9.605,14
10,13
11,13
12,13
13,13
14,13
15,13
16,13
16,13
16.857,12
16.857,11
16.857,10
16,9
16,9
15,9
14,9
13,9
12,9
11,9
10,9
9,8.882
8.7664,8
8.9118,7
9,6.7798
9.4008,6
10,5.0803
10.068,5
11,4.0744
11.092,4
12,3.4065
12.715,3
13,2.8676
14,2.5153
15,2.2746
16,2.2084
17,2.3376
18,2.5834
19,2.8544
19.713,3
20,3.1213
21,3.5969
