x1,y1
21,14.366
20.248,15
20,15.197
19,15.751
18.541,16
18,16.242
17,16.589
16,16.895
15.485,17
15,17.075
14,17.115
13,17.006
12.976,17
12,16.579
11,16.072
10.912,16
10.067,15
10,14.832
9.8168,14
10,13.058
11,13
12,13
13,13
14,13
15,13
16,13
16,13
16.528,12
16.515,11
16.515,10
16,9
16,9
15,9
14,9
13,9
12,9
11,9
10,9
9,9
8.5352,8
8.6508,7
9,6.0415
9.0196,6
9.6594,5
10,4.5576
10.54,4
11,3.6071
11.866,3
12,2.9193
13,2.4414
14,2.0499
14.192,2
15,1.924
16,1.8872
17,1.9021
18,1.9617
18.317,2
19,2.2027
20,2.5247
21,2.8065
