x1,y1
16.663,21
16,20.89
15,20.691
14,20.485
13,20.255
12.055,20
12,19.967
11,19.381
10.192,19
10,18.819
9.2586,18
9,17.634
8.6468,17
8.215,16
8,15.325
7.9227,15
7.8789,14
8,13.597
9,13
10,13
11,13
12,13
13,13
14,13
14,13
14.631,12
14.657,11
14.701,10
14,9
14,9
13,9
12.843,8
13,7.8895
14,7.7026
15,7.6444
16,7.8735
16.284,8
17,8.3887
17.897,9
18,9.0854
18.834,10
19,10.21
19.512,11
20,11.82
20.062,12
20.336,13
20.561,14
20.723,15
20.808,16
20.793,17
20.691,18
20.512,19
20.237,20
20,20.494
19.147,21
