x1,y1
21,20.439
20,20.535
19,20.672
18,20.785
17,20.849
16,20.862
15,20.83
14,20.741
13,20.595
12,20.395
11,20.153
10.517,20
10,19.583
9.3867,19
9,18.561
8.5688,18
8,17.117
7.9343,17
7.5379,16
7.2881,15
7.2419,14
8,13
9,13
10,13
11,13
12,13
13,13
14,13
15,13
16,13
16,13
16.416,12
16.444,11
16.476,10
16,9
16,9
15,9
14,9
13,9
12,9
11,9
10.218,8
10.597,7
11,6.4644
11.535,6
12,5.7631
13,5.4273
14,5.2663
15,5.3243
16,5.5036
17,5.7974
17.473,6
18,6.2712
19,6.8897
19.149,7
20,7.7054
20.252,8
20.996,9
21,9.0051
