x1,y1
21,12.809
20.851,13
20.095,14
20,14.109
19,14.869
18.816,15
18,15.479
17,15.975
16.937,16
16,16.292
15,16.484
14,16.52
13,16.393
12,16.123
11.783,16
11,15.344
10.721,15
10.349,14
11,13
12,13
13,13
14,13
15,13
16,13
16,13
16.005,12
16.004,11
16.004,10
16,9
16,9
15,9
14,9
13,9
12,9
11,9
10,9
9,9
8,8.5475
7.8433,8
7.8939,7
8,6.5765
8.1855,6
8.6583,5
9,4.4329
9.3259,4
10,3.2413
10.269,3
11,2.4568
11.71,2
12,1.9281
13,1.7221
14,1.5514
15,1.4306
16,1.3688
17,1.3616
18,1.4147
19,1.5157
20,1.6401
21,1.7417
