x1,y1
21,18.381
20,18.759
19.294,19
19,19.058
18,19.229
17,19.383
16,19.457
15,19.396
14,19.206
13.313,19
13,18.88
12,18.365
11.419,18
11,17.671
10.306,17
10,16.626
9.5987,16
9.1323,15
9,14.367
8.9484,14
9,13.784
10,13
11,13
12,13
13,13
14,13
15,13
16,13
16,13
16.386,12
16.415,11
16.451,10
16,9
16,9
15,9
14,9
13,9
12,9
11,9
10,8.9709
9.8193,8
10,7.3012
10.138,7
10.965,6
11,5.9703
12,5.4837
13,5.0705
13.317,5
14,4.9236
15,4.9473
15.33,5
16,5.1471
17,5.4334
18,5.7615
18.573,6
19,6.2349
20,6.7765
20.308,7
21,7.5536
