x1,y1
21,20.452
20,20.551
19,20.692
18,20.806
17,20.871
16,20.885
15,20.853
14,20.758
13,20.602
12,20.384
11,20.116
10.674,20
10,19.444
9.5554,19
9,18.367
8.7384,18
8.1444,17
8,16.697
7.7373,16
7.5078,15
7.4624,14
8,13
9,13
10,13
11,13
12,13
13,13
14,13
15,13
16,13
16,13
16.418,12
16.447,11
16.48,10
16,9
16,9
15,9
14,9
13,9
12,9
11,9
10.362,8
10.71,7
11,6.6323
11.749,6
12,5.8736
13,5.6068
14,5.48
15,5.542
16,5.6946
17,5.9763
17.053,6
18,6.4871
18.865,7
19,7.1016
20,7.8889
20.102,8
20.857,9
21,9.1889
