x1,y1
21,20.397
20,20.488
19,20.62
18,20.724
17,20.781
16,20.792
15,20.753
14,20.657
13,20.5
12,20.28
11,20.002
10.995,20
10,19.149
9.8563,19
9.0243,18
9,17.966
8.4946,17
8.0531,16
8,15.817
7.8242,15
7.7833,14
8,13.3
9,13
10,13
11,13
12,13
13,13
14,13
15,13
16,13
16,13
16.27,12
16.295,11
16.325,10
16,9
16,9
15,9
14,9
13,9
12,9
11,9
10.849,8
11,7.6024
11.4,7
12,6.5524
13,6.0798
13.395,6
14,5.9508
15,5.9981
15.013,6
16,6.2089
17,6.53
18,6.9467
18.09,7
19,7.6674
19.448,8
20,8.4748
20.443,9
21,9.7271
