x1,y1
21,20.512
20,20.621
19,20.772
18,20.899
17,20.971
16,20.988
15,20.955
14,20.862
13,20.709
12,20.497
11,20.227
10.317,20
10,19.745
9.2298,19
9,18.742
8.442,18
8,17.311
7.8298,17
7.4379,16
7.1806,15
7.1294,14
8,13
9,13
10,13
11,13
12,13
13,13
14,13
15,13
16,13
16.515,12
16.538,11
16.568,10
16,9
16,9
15,9
14,9
13,9
12,9
11,9
10,8.0564
9.9919,8
10,7.9648
10.41,7
11,6.205
11.235,6
12,5.6345
13,5.2505
14,5.0798
15,5.1722
16,5.3631
17,5.6602
17.842,6
18,6.08
19,6.7234
19.385,7
20,7.5075
20.421,8
21,8.7332
