x1,y1
21,14.216
20.229,15
20,15.227
19,15.896
18.828,16
18,16.425
17,16.857
16.58,17
16,17.161
15,17.321
14,17.351
13,17.24
12.028,17
12,16.988
11,16.361
10.571,16
10,15.343
9.7986,15
9.5705,14
10,13
11,13
12,13
13,13
14,13
15,13
16,13
16,13
16.525,12
16.515,11
16.515,10
16,9
16,9
15,9
14,9
13,9
12,9
11,9
10,9
9,9
8,8.3314
7.9091,8
7.9948,7
8,6.9829
8.348,6
8.8569,5
9,4.7871
9.6208,4
10,3.6101
10.709,3
11,2.7879
12,2.1799
12.364,2
13,1.8615
14,1.6988
15,1.5933
16,1.5507
17,1.5666
18,1.6303
19,1.7234
20,1.8566
20.969,2
21,2.0102
