x1,y1
21,19.404
20,19.736
19.339,20
19,20.058
18,20.167
17,20.244
16,20.281
15,20.264
14,20.18
13,20.036
12.821,20
12,19.594
11,19.024
10.967,19
10,18.207
9.7925,18
9,17.048
8.9668,17
8.4562,16
8.0811,15
8,14.398
7.9626,14
8,13.853
9,13
10,13
11,13
12,13
13,13
14,13
15,13
16,13
16,13
16.857,12
16.857,11
16.857,10
16,9
16,9
15,9
14,9
13,9
12,9
11,9
10,9
9.342,8
9.5827,7
10,6.2412
10.212,6
11,5.3791
11.568,5
12,4.8167
13,4.5388
14,4.4132
15,4.4474
16,4.6031
17,4.8641
17.365,5
18,5.29
19,5.7866
19.369,6
20,6.4175
20.675,7
21,7.2933
