x1,y1
21,14.628
20.573,15
20,15.507
19.224,16
19,16.129
18,16.597
17.056,17
17,17.02
16,17.274
15,17.427
14,17.448
13,17.333
12,17.08
11.817,17
11,16.471
10.429,16
10,15.512
9.7049,15
9.4667,14
10,13
11,13
12,13
13,13
14,13
15,13
16,13
16,13
16.522,12
16.515,11
16.515,10
16,9
16,9
15,9
14,9
13,9
12,9
11,9
10,9
9,9
8.3966,8
8.5163,7
8.8748,6
9,5.7791
9.5089,5
10,4.3943
10.396,4
11,3.5119
11.764,3
12,2.8655
13,2.4081
14,2.0284
14.112,2
15,1.9204
16,1.8862
17,1.9047
18,1.97
18.25,2
19,2.2239
20,2.5464
21,2.8188
