x1,y1
21,13.726
20.746,14
20,14.847
19.797,15
19,15.531
18.233,16
18,16.126
17,16.535
16,16.863
15.344,17
15,17.058
14,17.095
13.003,17
13,17
12,16.6
11,16.072
10.92,16
10.13,15
10,14.697
9.827,14
10,13.11
11,13
12,13
13,13
14,13
15,13
16,13
16,13
16.287,12
16.258,11
16.234,10
16,9
16,9
15,9
14,9
13,9
12,9
11,9
10,9
9,9
8.1717,8
8.2722,7
8.6082,6
9,5.2362
9.1443,5
9.9364,4
10,3.9363
11,3.0863
11.126,3
12,2.5003
13,2.0241
13.066,2
14,1.8722
15,1.7823
16,1.7443
17,1.7532
18,1.8006
19,1.8754
20,1.9952
20.029,2
21,2.3354
