x1,y1
21,14.909
20.871,15
20,15.576
19.241,16
19,16.112
18,16.483
17,16.813
16.352,17
16,17.076
15,17.184
14,17.193
13,17.061
12.761,17
12,16.654
11,16.119
10.855,16
10,15.044
9.973,15
9.7529,14
10,13
11,13
12,13
13,13
14,13
15,13
16,13
16,13
16.516,12
16.515,11
16.515,10
16,9
16,9
15,9
14,9
13,9
12,9
11,9
10,9
9,8.1391
8.9658,8
9,7.7963
9.1756,7
9.6471,6
10,5.4805
10.4,5
11,4.3956
11.498,4
12,3.6696
13,3.1269
13.293,3
14,2.7706
15,2.5639
16,2.5022
17,2.5765
18,2.7582
19,2.9499
19.251,3
20,3.3383
21,3.7467
