x1,y1
21,13.854
20.869,14
20.016,15
20,15.016
19,15.698
18.523,16
18,16.288
17,16.714
16.159,17
16,17.046
15,17.214
14,17.251
13,17.141
12.459,17
12,16.801
11,16.233
10.727,16
10,15.147
9.9123,15
9.6865,14
10,13
11,13
12,13
13,13
14,13
15,13
16,13
16,13
16.525,12
16.515,11
16.515,10
16,9
16,9
15,9
14,9
13,9
12,9
11,9
10,9
9,9
8,9
7.3994,8
7.4542,7
7.7165,6
8,5.3152
8.1561,5
8.7939,4
9,3.7375
9.6877,3
10,2.717
10.934,2
11,1.977
12,1.6844
13,1.4294
14,1.2387
15,1.1111
16,1.0467
17,1.0489
18,1.1194
19,1.2461
20,1.4032
21,1.5422
