x1,y1
21,12.953
20.955,13
20.018,14
20,14.017
19,14.627
18.397,15
18,15.202
17,15.588
16,15.935
15.714,16
15,16.11
14,16.128
13,16.021
12.922,16
12,15.528
11.318,15
11,14.448
10.839,14
11,13
12,13
13,13
14,13
15,13
16,13
16,13
16.005,12
16.004,11
16.004,10
16,9
16,9
15,9
14,9
13,9
12,9
11,9
10,9
9,9
8.6341,8
8.7322,7
9,6.1542
9.0592,6
9.6141,5
10,4.4597
10.413,4
11,3.4572
11.618,3
12,2.7611
13,2.2604
13.678,2
14,1.9521
15,1.8582
16,1.8168
17,1.8213
18,1.8623
19,1.9315
19.573,2
20,2.1176
21,2.4311
