x1,y1
21,20.175
20,20.253
19,20.351
18,20.423
17,20.46
16,20.458
15,20.419
14,20.343
13,20.228
12,20.083
11.546,20
11,19.67
10.009,19
10,18.992
9.0877,18
9,17.876
8.4334,17
8,16.15
7.9353,16
7.6821,15
7.6398,14
8,13
9,13
10,13
11,13
12,13
13,13
14,13
15,13
15,13
15.66,12
15.66,11
15.66,10
15,9
15,9
14,9
13,9
12,9
11,9
10.845,8
11,7.5537
11.357,7
12,6.4888
12.936,6
13,5.9806
14,5.8745
15,5.8893
15.614,6
16,6.0855
17,6.4628
18,6.9486
18.078,7
19,7.6959
19.357,8
20,8.5985
20.279,9
20.891,10
21,10.177
