x1,y1
21,13.941
20.94,14
20,14.918
19.886,15
19,15.535
18.194,16
18,16.1
17,16.48
16,16.783
15,16.992
14.919,17
14,17.064
13.361,17
13,16.93
12,16.533
11,16.055
10.933,16
10.123,15
10,14.704
9.835,14
10,13.143
11,13
12,13
13,13
14,13
15,13
16,13
16,13
16.531,12
16.515,11
16.515,10
16,9
16,9
15,9
14,9
13,9
12,9
11,9
10,9
9,9
8.0547,8
8.1638,7
8.5068,6
9,5.0008
9.0005,5
9.7527,4
10,3.7322
10.824,3
11,2.8656
12,2.2373
12.464,2
13,1.8731
14,1.701
15,1.5903
16,1.5441
17,1.5579
18,1.6195
19,1.7143
20,1.8495
21,1.9953
