x1,y1
21,17.873
20.758,18
20,18.328
19,18.72
18.229,19
18,19.037
17,19.127
16,19.174
15,19.125
14.244,19
14,18.937
13,18.547
12,18.082
11.862,18
11,17.354
10.606,17
10,16.306
9.7923,16
9.3171,15
9.0799,14
10,13
11,13
12,13
13,13
14,13
15,13
16,13
16,13
16.857,12
16.857,11
16.857,10
16,9
16,9
15,9
14,9
13,9
12,9
11,9
10,9
9,8.3441
8.9319,8
9,7.6522
9.2198,7
9.8408,6
10,5.8214
10.953,5
11,4.9685
12,4.5379
13,4.2051
14,4.0516
15,4.0384
16,4.1927
17,4.4332
18,4.7266
18.762,5
19,5.1124
20,5.616
20.622,6
21,6.2562
