x1,y1
21,20.096
20,20.211
19,20.358
18,20.482
17,20.567
16,20.603
15,20.579
14,20.49
13,20.331
12,20.106
11.641,20
11,19.577
10.25,19
10,18.78
9.3028,18
9,17.609
8.6326,17
8.1484,16
8,15.565
7.8456,15
7.7719,14
8,13.197
9,13
10,13
11,13
12,13
13,13
14,13
15,13
16,13
16,13
16.686,12
16.686,11
16.686,10
16,9
16,9
15,9
14,9
13,9
12,9
11,9
10,8.7223
9.861,8
10,7.3648
10.145,7
10.953,6
11,5.962
12,5.5088
13,5.1221
13.644,5
14,4.9667
14.404,5
15,5.0739
16,5.2444
17,5.5337
18,5.9097
18.172,6
19,6.519
19.768,7
20,7.1745
20.815,8
21,8.1935
