x1,y1
21,19.911
20.675,20
20,20.081
19,20.206
18,20.308
17,20.376
16,20.404
15,20.383
14,20.31
13,20.178
12.055,20
12,19.971
11,19.319
10.583,19
10,18.483
9.572,18
9,17.252
8.8429,17
8.3904,16
8.0574,15
8,14.466
7.9617,14
8,13.854
9,13
10,13
11,13
12,13
13,13
14,13
15,13
16,13
16,13
16.405,12
16.435,11
16.469,10
16,9
16,9
15,9
14,9
13,9
12,9
11,9
10.038,8
10.48,7
11,6.3408
11.415,6
12,5.7181
13,5.4037
14,5.2565
15,5.327
16,5.4967
17,5.7881
17.508,6
18,6.2565
19,6.8293
19.256,7
20,7.562
20.429,8
21,8.6296
