x1,y1
21,18.75
20.421,19
20,19.099
19,19.356
18,19.631
17,19.881
16.037,20
16,20.001
15.933,20
15,19.926
14,19.696
13,19.353
12.174,19
12,18.909
11,18.268
10.657,18
10,17.372
9.6819,17
9,16.017
8.9908,16
8.6479,15
8.5295,14
9,13
10,13
11,13
12,13
13,13
14,13
15,13
16,13
16,13
16.857,12
16.857,11
16.857,10
16,9
16,9
15,9
14,9
13,9
12,9
11,9
10,9
9.1301,8
9.4273,7
9.9872,6
10,5.9856
11,5.1868
11.272,5
12,4.6919
13,4.3865
14,4.2507
15,4.274
16,4.4382
17,4.6908
17.938,5
18,5.0278
19,5.5269
19.943,6
20,6.0364
21,6.8007
