x1,y1
21,19.788
20.256,20
20,20.033
19,20.152
18,20.245
17,20.307
16,20.331
15,20.31
14,20.236
13,20.102
12.48,20
12,19.735
11,19.085
10.895,19
10,18.155
9.8707,18
9.178,17
9,16.685
8.7052,16
8.4177,15
8.3339,14
9,13
10,13
11,13
12,13
13,13
14,13
15,13
16,13
16,13
16.261,12
16.286,11
16.317,10
16,9
16,9
15,9
14,9
13,9
12,9
11,9
10.786,8
11,7.3989
11.251,7
12,6.4371
12.877,6
13,5.9679
14,5.8655
15,5.884
15.986,6
16,6.0026
17,6.3731
18,6.7837
18.403,7
19,7.4077
19.894,8
20,8.0849
20.821,9
21,9.1995
