x1,y1
21,20.027
20,20.143
19,20.278
18,20.39
17,20.466
16,20.498
15,20.475
14,20.394
13,20.248
12,20.042
11.846,20
11,19.443
10.423,19
10,18.627
9.4422,18
9,17.426
8.7407,17
8.2757,16
8,15.189
7.9466,15
7.8692,14
8,13.516
9,13
10,13
11,13
12,13
13,13
14,13
15,13
16,13
16,13
16.515,12
16.526,11
16.558,10
16,9
16,9
15,9
14,9
13,9
12,9
11,9
10,8.3787
9.9363,8
10,7.742
10.317,7
11,6.1252
11.154,6
12,5.6153
13,5.2663
14,5.0986
15,5.2023
16,5.3724
17,5.6608
17.864,6
18,6.0716
19,6.677
19.502,7
20,7.3757
20.615,8
21,8.414
