x1,y1
21,20.016
20,20.135
19,20.267
18,20.378
17,20.454
16,20.486
15,20.466
14,20.391
13,20.259
12,20.074
11.698,20
11,19.56
10.243,19
10,18.79
9.2579,18
9,17.673
8.5693,17
8.0719,16
8,15.782
7.7932,15
7.7321,14
8,13.07
9,13
10,13
11,13
12,13
13,13
14,13
15,13
16,13
16,13
16.515,12
16.523,11
16.554,10
16,9
16,9
15,9
14,9
13,9
12,9
11,9
10,9
9.7885,8
9.9845,7
10,6.9737
10.839,6
11,5.865
12,5.3303
12.755,5
13,4.9375
14,4.8378
15,4.8854
15.725,5
16,5.0532
17,5.3886
18,5.8023
18.361,6
19,6.4089
19.886,7
20,7.0884
20.826,8
21,8.1929
