x1,y1
21,18.777
20.46,19
20,19.108
19,19.37
18,19.634
17,19.889
16,19.998
15,19.908
14,19.666
13,19.308
12.321,19
12,18.825
11,18.171
10.789,18
10,17.229
9.8086,17
9.1548,16
9,15.681
8.7625,15
8.6475,14
9,13
10,13
11,13
12,13
13,13
14,13
15,13
16,13
16,13
16.857,12
16.857,11
16.857,10
16,9
16,9
15,9
14,9
13,9
12,9
11,9
10,9
9.5992,8
9.824,7
10,6.709
10.638,6
11,5.7122
12,5.1094
12.235,5
13,4.8074
14,4.6631
15,4.6795
16,4.7799
16.999,5
17,5.0004
18,5.409
19,5.8128
19.387,6
20,6.3751
20.897,7
21,7.079
