x1,y1
21,14.197
20.075,15
20,15.061
19,15.604
18.263,16
18,16.122
17,16.469
16,16.752
15,16.96
14.412,17
14,17.019
13.813,17
13,16.84
12,16.452
11.048,16
11,15.959
10.248,15
10,14.437
9.8899,14
10,13.359
11,13
12,13
13,13
14,13
15,13
16,13
16,13
16.44,12
16.403,11
16.369,10
16,9
16,9
15,9
14,9
13,9
12,9
11,9
10,9
9,9
8.6512,8
8.772,7
9,6.3996
9.1867,6
9.8009,5
10,4.7443
10.723,4
11,3.7662
12,3.0792
12.144,3
13,2.6042
14,2.2372
14.959,2
15,1.9964
16,1.9611
17,1.9747
17.419,2
18,2.0903
19,2.3483
20,2.6324
21,2.8741
