x1,y1
21,14.388
20.318,15
20,15.266
19,15.874
18.782,16
18,16.371
17,16.745
16.178,17
16,17.046
15,17.175
14,17.238
13,17.13
12.446,17
12,16.807
11,16.239
10.694,16
10,15.195
9.885,15
9.6815,14
10,13
11,13
12,13
13,13
14,13
15,13
16,13
16,13
16.857,12
16.857,11
16.857,10
16,9
16,9
15,9
14,9
13,9
12,9
11,9
10,9
9,9
8,8.6148
7.8211,8
7.9028,7
8,6.6655
8.2309,6
8.7336,5
9,4.5803
9.4377,4
10,3.374
10.418,3
11,2.5441
11.825,2
12,1.9381
13,1.6726
14,1.477
15,1.3528
16,1.3056
17,1.3305
18,1.4139
19,1.534
20,1.6907
21,1.8474
