x1,y1
21,13.498
20.558,14
20,14.649
19.533,15
19,15.365
18,15.974
17.948,16
17,16.387
16,16.701
15,16.905
14,16.958
13,16.804
12,16.445
11.172,16
11,15.857
10.352,15
10,14.203
9.9442,14
10,13.671
11,13
12,13
13,13
14,13
15,13
16,13
16,13
16.005,12
16.004,11
16.004,10
16,9
16,9
15,9
14,9
13,9
12,9
11,9
10,9
9,9
8.3002,8
8.3954,7
8.7265,6
9,5.4745
9.2916,5
10,4.1107
10.104,4
11,3.2455
11.361,3
12,2.6474
13,2.1912
13.543,2
14,1.9429
15,1.8606
16,1.8255
17,1.833
18,1.8754
19,1.9438
19.44,2
20,2.1653
21,2.4733
