x1,y1
21,11.477
20.709,12
20.162,13
20,13.253
19.214,14
19,14.188
18,14.943
17.906,15
17,15.455
16,15.834
15.294,16
15,16.057
14,16.072
13.351,16
13,15.932
12,15.448
11.478,15
11,14.299
10.88,14
11,13.108
12,13
13,13
14,13
15,13
15,13
15.563,12
15.525,11
15.488,10
15,9
15,9
14,9
13,9
12,9
11,9
10,9
9,9
8,9
7.3922,8
7.4189,7
7.6552,6
8,5.0712
8.0315,5
8.6512,4
9,3.5703
9.5142,3
10,2.5997
10.778,2
11,1.9389
12,1.7163
13,1.5041
14,1.3157
15,1.1649
16,1.0642
17,1.0327
18,1.074
19,1.1721
20,1.3366
21,1.5214
