x1,y1
21,18.491
20,18.912
19.733,19
19,19.137
18,19.344
17,19.527
16,19.624
15,19.569
14,19.377
13,19.079
12.805,19
12,18.591
11.016,18
11,17.988
10,17.04
9.9658,17
9.3226,16
9,15.346
8.8734,15
8.7488,14
9,13.064
10,13
11,13
12,13
13,13
14,13
15,13
16,13
16,13
16.515,12
16.515,11
16.535,10
16,9
16,9
15,9
14,9
13,9
12,9
11,9
10,9
9.4214,8
9.675,7
10,6.4353
10.387,6
11,5.5005
11.764,5
12,4.896
13,4.6328
14,4.5138
15,4.5332
16,4.6852
17,4.9292
17.201,5
18,5.3372
19,5.7854
19.401,6
20,6.3784
20.78,7
21,7.18
