x1,y1
16.79,21
16,20.872
15,20.676
14,20.473
13,20.245
12.107,20
12,19.936
11,19.369
10.163,19
10,18.852
9.1572,18
9,17.785
8.5498,17
8.0945,16
8,15.698
7.8426,15
7.8072,14
8,13.376
9,13
10,13
11,13
12,13
13,13
14,13
14,13
14.631,12
14.651,11
14.696,10
14,9
14,9
13,9
12.837,8
13,7.8818
14,7.6743
15,7.5976
16,7.8249
16.399,8
17,8.3184
17.994,9
18,9.0045
18.904,10
19,10.121
19.567,11
20,11.726
20.091,12
20.362,13
20.586,14
20.748,15
20.832,16
20.816,17
20.717,18
20.542,19
20.269,20
20,20.517
19.108,21
