x1,y1
21,18.253
20,18.596
19,18.954
18.814,19
18,19.12
17,19.249
16,19.307
15,19.26
14,19.098
13.636,19
13,18.772
12,18.298
11.501,18
11,17.621
10.338,17
10,16.592
9.6146,16
9.1556,15
9,14.228
8.9682,14
9,13.869
10,13
11,13
12,13
13,13
14,13
15,13
16,13
16,13
16.241,12
16.264,11
16.293,10
16,9
16,9
15,9
14,9
13,9
12,9
11,9
10,9
9.669,8
9.8997,7
10,6.8312
10.717,6
11,5.7573
12,5.163
12.385,5
13,4.8455
14,4.7444
15,4.768
16,4.9191
16.315,5
17,5.2149
18,5.5921
18.921,6
19,6.0446
20,6.6627
20.405,7
21,7.4952
