x1,y1
21,20.183
20,20.263
19,20.365
18,20.438
17,20.476
16,20.473
15,20.432
14,20.353
13,20.234
12,20.079
11.62,20
11,19.602
10.186,19
10,18.824
9.2976,18
9,17.584
8.6353,17
8.1678,16
8,15.461
7.8805,15
7.8244,14
8,13.432
9,13
10,13
11,13
12,13
13,13
14,13
15,13
15,13
15.66,12
15.66,11
15.66,10
15,9
15,9
14,9
13,9
12,9
11,9
10.879,8
11,7.6891
11.478,7
12,6.5921
13,6.1054
13.606,6
14,5.9669
14.618,6
15,6.0272
16,6.2755
17,6.6256
17.772,7
18,7.1388
19,7.853
19.177,8
20,8.7501
20.186,9
20.804,10
21,10.32
