x1,y1
21,19.825
20.92,20
20,20.438
19,20.58
18,20.599
17,20.555
16,20.481
15,20.38
14,20.257
13,20.102
12.504,20
12,19.731
11,19.248
10.393,19
10,18.661
9.3256,18
9,17.566
8.642,17
8.2097,16
8,15.306
7.9232,15
7.8731,14
8,13.592
9,13
10,13
11,13
12,13
13,13
14,13
14,13
14.802,12
14.802,11
14.802,10
14,9
14,9
13,9
12,9
11.958,8
12,7.9363
13,7.2727
13.914,7
14,6.9887
15,6.9923
15.035,7
16,7.2556
17,7.6885
17.513,8
18,8.3412
18.741,9
19,9.2655
19.605,10
20,10.503
20.223,11
20.616,12
20.976,13
21,13.08
