x1,y1
21,13.368
20.457,14
20,14.497
19.347,15
19,15.241
18,15.824
17.65,16
17,16.272
16,16.565
15,16.758
14,16.851
13,16.682
12,16.355
11.27,16
11,15.781
10.382,15
10,14.16
9.954,14
10,13.706
11,13
12,13
13,13
14,13
15,13
16,13
16,13
16.444,12
16.408,11
16.375,10
16,9
16,9
15,9
14,9
13,9
12,9
11,9
10,9
9,9
8,9
7.6646,8
7.7163,7
7.9631,6
8,5.9069
8.4429,5
9,4.0617
9.0462,4
9.9523,3
10,2.9551
11,2.1868
11.287,2
12,1.7899
13,1.5398
14,1.3447
15,1.2171
16,1.1524
17,1.1502
18,1.2156
19,1.3348
20,1.4779
21,1.605
