x1,y1
21,19.6
20,19.88
19.607,20
19,20.073
18,20.158
17,20.214
16,20.236
15,20.221
14,20.166
13,20.072
12.465,20
12,19.78
11,19.206
10.71,19
10,18.367
9.6477,18
9,17.179
8.879,17
8.3975,16
8.0751,15
8,14.159
7.9896,14
8,13.961
9,13
10,13
11,13
12,13
13,13
14,13
15,13
16,13
16,13
16.004,12
16.005,11
16.005,10
16,9
16,9
15,9
14,9
13,9
12,9
11,9
10.234,8
10.618,7
11,6.5038
11.595,6
12,5.7801
13,5.4629
14,5.3137
15,5.3445
16,5.5249
17,5.8294
17.381,6
18,6.3206
19,6.9206
19.108,7
20,7.7038
20.257,8
21,8.9537
