x1,y1
21,18.92
20.728,19
20,19.13
19,19.356
18,19.59
17,19.772
16,19.861
15,19.825
14,19.639
13,19.328
12.168,19
12,18.916
11,18.276
10.651,18
10,17.357
9.7073,17
9.0808,16
9,15.805
8.7437,15
8.6515,14
9,13
10,13
11,13
12,13
13,13
14,13
15,13
16,13
16,13
16.004,12
16.004,11
16.005,10
16,9
16,9
15,9
14,9
13,9
12,9
11,9
10,8.3666
9.9368,8
10,7.7518
10.327,7
11,6.1232
11.146,6
12,5.556
13,5.1982
14,5.0496
15,5.0948
16,5.2951
17,5.6008
17.995,6
18,6.0026
19,6.5986
19.612,7
20,7.2888
20.67,8
21,8.34
