x1,y1
17.609,21
17,20.951
16,20.789
15,20.587
14,20.379
13,20.144
12.506,20
12,19.721
11,19.223
10.569,19
10,18.436
9.6369,18
9,17.045
8.9742,17
8.5768,16
8.3059,15
8.2429,14
9,13
10,13
11,13
12,13
13,13
14,13
14,13
14.565,12
14.597,11
14.646,10
14,9
14,9
13,9
13,8
13,7.9998
14,7.8686
15,7.8243
15.684,8
16,8.1061
17,8.6431
17.514,9
18,9.4123
18.542,10
19,10.584
19.273,11
19.849,12
20,12.294
20.197,13
20.423,14
20.589,15
20.676,16
20.664,17
20.567,18
20.389,19
20.118,20
20,20.257
19,20.921
18.362,21
