x1,y1
21,12.76
20.787,13
20,13.905
19.883,14
19,14.604
18.403,15
18,15.223
17,15.634
16,15.985
15.922,16
15,16.123
14,16.163
13,16.069
12.718,16
12,15.645
11.179,15
11,14.669
10.772,14
11,13
12,13
13,13
14,13
15,13
16,13
16,13
16.299,12
16.268,11
16.242,10
16,9
16,9
15,9
14,9
13,9
12,9
11,9
10,9
9,9
8,8.1521
7.9571,8
8,7.1148
8.0075,7
8.3125,6
8.7446,5
9,4.5342
9.3848,4
10,3.2688
10.286,3
11,2.4281
11.628,2
12,1.8868
13,1.6393
14,1.4456
15,1.3152
16,1.2503
17,1.2449
18,1.304
19,1.4143
20,1.5482
21,1.6633
