x1,y1
21,20.248
20,20.328
19,20.436
18,20.518
17,20.562
16,20.564
15,20.523
14,20.44
13,20.313
12,20.145
11.332,20
11,19.781
10,19.017
9.9808,19
9.1419,18
9,17.804
8.5177,17
8.0421,16
8,15.864
7.7854,15
7.7339,14
8,13.157
9,13
10,13
11,13
12,13
13,13
14,13
15,13
15,13
15.831,12
15.831,11
15.831,10
15,9
15,9
14,9
13,9
12,9
11,9
10.784,8
11,7.3631
11.226,7
12,6.4073
12.763,6
13,5.9321
14,5.839
15,5.879
15.6,6
16,6.1053
17,6.4793
18,6.9427
18.089,7
19,7.6768
19.401,8
20,8.5418
20.344,9
20.988,10
21,10.018
