x1,y1
21,12.989
20.991,13
20.258,14
20,14.322
19.161,15
19,15.12
18,15.733
17.482,16
17,16.214
16,16.526
15,16.726
14,16.759
13,16.605
12,16.277
11.517,16
11,15.566
10.567,15
10.164,14
11,13
12,13
13,13
14,13
15,13
16,13
16,13
16.005,12
16.004,11
16.004,10
16,9
16,9
15,9
14,9
13,9
12,9
11,9
10,9
9,9
8,9
7.6922,8
7.7422,7
7.9969,6
8,5.9929
8.4993,5
9,4.213
9.1591,4
10,3.0963
10.109,3
11,2.3667
11.595,2
12,1.9118
13,1.7222
14,1.5593
15,1.4424
16,1.3824
17,1.3761
18,1.4271
19,1.5263
20,1.6503
21,1.7505
