x1,y1
21,17.71
20.975,18
20.781,19
20.253,20
20,20.131
19,20.285
18,20.296
17,20.231
16,20.129
15,20.002
14.989,20
14,19.719
13,19.414
12,19.105
11.679,19
11,18.485
10.431,18
10,17.484
9.6673,17
9.1466,16
9,15.605
8.8296,15
8.7614,14
9,13.245
10,13
11,13
12,13
13,13
14,13
14,13
14.259,12
14.278,11
14.308,10
14,9
14,9
13,9
12.928,8
13,7.9449
14,7.8277
15,7.8121
15.66,8
16,8.1216
17,8.6467
17.508,9
18,9.4065
18.577,10
19,10.495
19.358,11
20,11.936
20.025,12
20.355,13
20.644,14
20.859,15
21,15.875
