x1,y1
21,20.464
20,20.57
19,20.714
18,20.83
17,20.895
16,20.91
15,20.872
14,20.771
13,20.606
12,20.368
11,20.066
10.836,20
10,19.283
9.7282,19
9,18.136
8.9092,18
8.3779,17
8,16.15
7.9475,16
7.7342,15
7.6945,14
8,13.062
9,13
10,13
11,13
12,13
13,13
14,13
15,13
16,13
16.419,12
16.448,11
16.482,10
16,9
16,9
15,9
14,9
13,9
12,9
11,9
10.812,8
11,7.4588
11.289,7
12,6.4752
12.965,6
13,5.9913
14,5.9037
15,5.9384
15.615,6
16,6.0602
17,6.3963
18,6.8151
18.315,7
19,7.5084
19.667,8
20,8.2866
20.602,9
21,9.5
