x1,y1
21,20.304
20,20.383
19,20.498
18,20.587
17,20.637
16,20.643
15,20.607
14,20.523
13,20.393
12,20.224
11,20.022
10.923,20
10,19.269
9.6885,19
9,18.219
8.8218,18
8.1812,17
8,16.636
7.7347,16
7.4879,15
7.4452,14
8,13
9,13
10,13
11,13
12,13
13,13
14,13
15,13
16,13
16,13
16.004,12
16.005,11
16.005,10
16,9
16,9
15,9
14,9
13,9
12,9
11,9
10.601,8
10.895,7
11,6.8649
12,6
12,6
13,5.7254
14,5.5894
15,5.6083
16,5.7821
16.705,6
17,6.1129
18,6.6168
18.606,7
19,7.2975
19.865,8
20,8.1235
20.613,9
21,9.5702
