0.10074,0.066917,0.058151,0.056778,0.057126,0.059202,0.063546,0.070416,0.079536,0.09047,0.10271,0.11594,0.13005,0.14503,0.1609,0.17781,0.19601,0.21544,0.23588,0.25738,0.28021,0.30436,0.32923,0.35362,0.37502,0.38979,0.39698,0.39926,0.39987,0.39999,0.39999
0.073807,0.040016,0.032998,0.031724,0.032245,0.034478,0.038932,0.045799,0.054629,0.065312,0.077642,0.091257,0.10589,0.12139,0.13768,0.15484,0.17316,0.19276,0.21343,0.23513,0.25819,0.28301,0.30927,0.33604,0.3618,0.38248,0.39425,0.39853,0.39967,0.39996,0.39999
0.049168,0.01422,0.0080027,0.0072512,0.0085668,0.011919,0.017611,0.025435,0.033942,0.043411,0.054539,0.067858,0.082921,0.099012,0.11579,0.13332,0.15178,0.17134,0.19206,0.21391,0.23705,0.26204,0.2891,0.31762,0.34618,0.37187,0.38918,0.39697,0.39922,0.39987,0.39996
0.027469,-0.0096043,-0.017418,-0.018507,-0.016146,-0.011423,-0.0034256,0.006691,0.016963,0.026385,0.035781,0.047171,0.061556,0.077995,0.095241,0.11318,0.1319,0.15138,0.17189,0.19376,0.21707,0.24231,0.26996,0.29967,0.33023,0.3594,0.38202,0.39431,0.39845,0.3997,0.3999
0.0098322,-0.032282,-0.041973,-0.044928,-0.043086,-0.037323,-0.027124,-0.013861,0.00018417,0.012372,0.02168,0.03067,0.042967,0.058826,0.076594,0.095011,0.11394,0.13339,0.1536,0.17515,0.19849,0.22403,0.25218,0.28284,0.31497,0.3467,0.37377,0.39063,0.39734,0.39946,0.3998
-0.0003155,-0.048459,-0.066203,-0.070597,-0.066112,-0.06168,-0.052058,-0.036981,-0.018375,-0.0014605,0.010511,0.018554,0.028413,0.042437,0.06009,0.078984,0.098156,0.11757,0.13745,0.15862,0.18185,0.20751,0.23597,0.26734,0.30078,0.33454,0.36516,0.38626,0.39589,0.39913,0.39967
-0.0045078,-0.052578,-0.07999,-0.1,-0.07936,-0.074387,-0.069869,-0.058288,-0.03786,-0.016474,-0.00028392,0.00983,0.017885,0.029649,0.046138,0.065197,0.084574,0.104,0.12363,0.14425,0.16721,0.19286,0.22147,0.25333,0.28785,0.32336,0.3568,0.38168,0.39421,0.39873,0.39951
-0.0035671,-0.051912,-0.074712,-0.081616,-0.078733,-0.077217,-0.076237,-0.072283,-0.056634,-0.032783,-0.011978,0.0021422,0.010853,0.020331,0.034768,0.053525,0.073021,0.092453,0.11196,0.1322,0.15476,0.18019,0.20877,0.24094,0.27638,0.31348,0.3493,0.37738,0.39251,0.39832,0.39934
0.0041593,-0.046071,-0.068178,-0.076043,-0.077661,-0.077636,-0.077768,-0.076921,-0.069928,-0.048831,-0.024388,-0.0057303,0.005861,0.014371,0.026375,0.043797,0.063396,0.082983,0.1026,0.12275,0.14489,0.16987,0.19817,0.23045,0.26668,0.30526,0.34316,0.37386,0.39106,0.39795,0.39919
0.016074,-0.036116,-0.062057,-0.07334,-0.076842,-0.077718,-0.07785,-0.077806,-0.075402,-0.060862,-0.035817,-0.013629,0.0015807,0.011069,0.02118,0.036394,0.055754,0.075679,0.095716,0.11609,0.13787,0.16226,0.1901,0.22234,0.25919,0.29909,0.33878,0.37145,0.39008,0.3977,0.39908
0.032771,-0.021703,-0.05362,-0.069263,-0.075199,-0.077171,-0.077726,-0.077784,-0.076452,-0.066339,-0.043139,-0.019497,-0.001721,0.0094451,0.018614,0.031979,0.050655,0.071014,0.091542,0.11231,0.13388,0.1577,0.18506,0.21719,0.25447,0.29536,0.33641,0.37038,0.38972,0.39762,0.39905
0.053553,-0.0019016,-0.040419,-0.061349,-0.071336,-0.075426,-0.0771,-0.077386,-0.074897,-0.064082,-0.042168,-0.020062,-0.0026927,0.0091758,0.018503,0.031287,0.049523,0.070221,0.091068,0.11198,0.13339,0.15681,0.18379,0.21567,0.25305,0.2945,0.33639,0.37087,0.39008,0.39773,0.39909
0.084291,0.030861,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,0.010808,0.022096,0.037412,0.056897,0.077828,0.098376,0.11792,0.13826,0.16104,0.18729,0.21854,0.25563,0.29719,0.33936,0.37323,0.39121,0.39802,0.39921
0.17926,0.26667,0.26667,0.26667,0.26667,0.26667,0.26667,0.26667,0.26667,0.26667,0.26667,0.26667,0.26667,0.26667,0.26667,0.26667,0.26667,0.26667,0.13516,0.13703,0.15202,0.17183,0.19629,0.22642,0.26287,0.30424,0.34601,0.37756,0.39297,0.39844,0.39938
0.21597,0.26667,0.53333,0.53333,0.53333,0.53333,0.53333,0.53333,0.53333,0.53333,0.53333,0.53333,0.53333,0.53333,0.53333,0.53333,0.53333,0.26667,0.16188,0.16058,0.17095,0.18754,0.21033,0.23915,0.27492,0.31598,0.35601,0.38321,0.39497,0.3989,0.39957
0.25681,0.26743,0.53333,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.53333,0.26667,0.18605,0.18372,0.19161,0.20697,0.22823,0.25617,0.29185,0.33222,0.36787,0.38898,0.39679,0.39932,0.39974
0.29886,0.30719,0.53333,0.53333,0.53333,0.53333,0.53333,0.53333,0.53333,0.53333,0.53333,0.53333,0.53333,0.53333,0.53333,0.53333,0.53333,0.26667,0.20871,0.20685,0.21442,0.22887,0.24944,0.27793,0.31384,0.35157,0.37961,0.39374,0.39821,0.39963,0.39986
0.33716,0.34222,0.38057,0.39016,0.39043,0.39,0.38969,0.38949,0.38932,0.38917,0.38905,0.38896,0.38865,0.38539,0.3688,0.33327,0.29024,0.26667,0.23191,0.23097,0.23917,0.25365,0.2754,0.3052,0.3398,0.37046,0.38923,0.39695,0.39916,0.39982,0.39993
0.36882,0.37147,0.38459,0.39114,0.39146,0.39106,0.39078,0.39059,0.39042,0.39027,0.39015,0.39006,0.38962,0.38455,0.36529,0.33047,0.29108,0.26811,0.25654,0.25814,0.26757,0.28386,0.30753,0.33673,0.36544,0.38542,0.39543,0.39873,0.39967,0.39991,0.39995
0.38692,0.38784,0.39076,0.39235,0.39216,0.39187,0.39165,0.39147,0.39131,0.39116,0.39105,0.39097,0.39065,0.38736,0.37447,0.35009,0.31855,0.29545,0.28881,0.29179,0.30251,0.32023,0.3433,0.36684,0.38446,0.39448,0.39843,0.39957,0.39987,0.39994,0.39995
0.39422,0.39354,0.39293,0.39264,0.39245,0.39229,0.39215,0.39202,0.3919,0.39178,0.39169,0.39163,0.39148,0.39002,0.38372,0.3709,0.35282,0.33588,0.3278,0.3309,0.34178,0.35788,0.37422,0.38697,0.39477,0.39832,0.3995,0.39985,0.39993,0.39994,0.39996
0.39572,0.39441,0.39317,0.39268,0.3925,0.39239,0.39229,0.39222,0.39215,0.39209,0.39203,0.392,0.39196,0.39154,0.38947,0.38481,0.3777,0.37,0.36575,0.36819,0.37569,0.38447,0.39164,0.39618,0.39848,0.39948,0.39983,0.39992,0.39993,0.39995,0.39996
0.39641,0.395,0.39356,0.39284,0.39255,0.39243,0.39233,0.39225,0.3922,0.39217,0.39215,0.39213,0.39211,0.39202,0.39162,0.39064,0.38905,0.38725,0.38642,0.38799,0.3914,0.39498,0.39751,0.39891,0.39957,0.39983,0.39991,0.39993,0.39994,0.39996,0.39997
0.39717,0.39581,0.39428,0.39323,0.3927,0.39251,0.39238,0.39229,0.39223,0.3922,0.39218,0.39215,0.39211,0.39205,0.39199,0.39183,0.39156,0.39135,0.3916,0.39284,0.39506,0.39742,0.399,0.39968,0.39987,0.39992,0.39993,0.39994,0.39995,0.39997,0.39997
0.39804,0.39688,0.39534,0.39399,0.3931,0.39269,0.39249,0.39237,0.39228,0.39223,0.3922,0.39217,0.39212,0.39206,0.39201,0.39197,0.39194,0.39211,0.39286,0.3945,0.3967,0.39855,0.39957,0.39989,0.39993,0.39993,0.39994,0.39995,0.39996,0.39997,0.39998
0.39887,0.39802,0.39665,0.3952,0.39397,0.39318,0.39277,0.39254,0.3924,0.39231,0.39226,0.39222,0.39217,0.39211,0.39206,0.39208,0.39228,0.39291,0.39421,0.39612,0.39806,0.39932,0.39984,0.39993,0.39993,0.39994,0.39995,0.39996,0.39997,0.39998,0.39998
