x1,y1
21.99,31
22,30.984
22.685,30
23,29.486
23.267,29
23.761,28
24,27.481
24.195,27
24.545,26
24.858,25
25,24.456
25.101,24
25.265,23
25.373,22
25.413,21
25.367,20
25.217,19
25,18.16
24.943,18
24.443,17
24,16.28
23.753,16
23,15.258
22.622,15
22,14.638
21,14.242
20,14.086
19,15
19,16
19,17
19,18
19,19
19,19
18,19
17,19
16,19
15,19
14,19
13,19
12,19
11,19
10,19
9,19
8,19
7,19
6,19
5,19.33
4.781,20
4.691,21
4.6989,22
4.7644,23
4.8753,24
5,24.806
5.0359,25
5.2627,26
5.5246,27
5.8278,28
6,28.496
6.1924,29
6.6145,30
7,30.901
7.039,31
