x1,y1
31,20.695
30.96,20
30.845,19
30.675,18
30.449,17
30.17,16
30,15.5
29.745,15
29.186,14
29,13.704
28.497,13
28,12.342
27.667,12
27,11.377
26.543,11
26,10.615
25.059,10
25,9.9679
24,9.5452
23,9.1623
22.444,9
22,8.9064
21,8.7864
20,8.7754
19,8.8946
18.602,9
18,9.2868
17,9.9554
16.948,10
16.273,11
16,11.872
15.973,12
16,13
17,13
18,13
19,13
20,13
21,13
21,13
21.344,14
21.327,15
21.318,16
21.313,17
21.309,18
21,19
21,19
20,19
19,19
18,19
17,19
16,19
15,19
14,19
13,19
12,19
11,19
10,19
9.7192,20
9.7353,21
9.8878,22
10,22.417
10.178,23
10.58,24
11,24.856
11.08,25
11.729,26
12,26.363
12.512,27
13,27.545
13.434,28
14,28.536
14.515,29
15,29.381
15.891,30
16,30.078
17,30.709
17.453,31
