x1,y1
19.334,1
19,1.0873
18,1.3577
17,1.6413
16,1.9404
15.844,2
15,2.5399
14.116,3
14,3.0911
13,3.9177
12.905,4
12,4.922
11.928,5
11.166,6
11,6.2438
10.566,7
10.024,8
10,8.0559
9.6912,9
9.4326,10
9.2781,11
9.2929,12
10,13
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
21,13
21.706,14
21.71,15
21.71,16
21.71,17
21.708,18
21,19
21,19
20,19
19,19
18,19
17,19
16,19
15,19
14,19
13,19
12.339,20
12.424,21
12.671,22
13,22.912
13.038,23
13.668,24
14,24.426
14.517,25
15,25.417
15.774,26
16,26.132
17,26.618
18,26.994
18.024,27
19,27.189
20,27.292
21,27.298
22,27.216
23,27.057
23.245,27
24,26.791
25,26.451
26,26.062
26.133,26
27,25.555
27.997,25
28,24.998
29,24.284
29.366,24
30,23.479
30.449,23
31,22.471
