x1,y1
27.422,31
27.861,30
28,29.696
28.278,29
28.624,28
28.942,27
29,26.787
29.196,26
29.407,25
29.58,24
29.711,23
29.795,22
29.821,21
29.783,20
29.671,19
29.482,18
29.217,17
29,16.359
28.853,16
28.375,15
28,14.277
27.798,14
27.015,13
27,12.983
26,12.023
25.971,12
25,11.327
24.464,11
24,10.769
23,10.349
22,10.013
21.931,10
21,9.8729
20,9.853
19,9.9553
18.835,10
18,10.418
17.306,11
17,11.537
16.845,12
17,13
18,13
19,13
20,13
21,13
21,13
21.379,14
21.346,15
21.328,16
21.319,17
21.315,18
21,19
21,19
20,19
19,19
18,19
17,19
16,19
15,19
14,19
13,19
12,19
11,19
10,19
9,19
8,19
7,19
6,19
5,19
4,19
4,19
3,18.925
2.4172,19
2,19.787
1.9455,20
1.9249,21
1.9509,22
1.9971,23
2,23.049
2.1419,24
2.3228,25
2.5287,26
2.7492,27
2.9748,28
3,28.096
3.3286,29
3.6836,30
3.9156,31
