x1,y1
31,6.6243
30,6.0889
29.83,6
29,5.6669
28,5.3002
27.141,5
27,4.9655
26,4.7754
25,4.6344
24,4.5511
23,4.5348
22,4.5913
21,4.718
20,4.9025
19.613,5
19,5.2578
18,5.7101
17.368,6
17,6.2518
16,6.9501
15.936,7
15,7.9807
14.983,8
14.338,9
14,9.639
13.847,10
13.588,11
13.535,12
14,13
15,13
16,13
17,13
18,13
19,13
19,13
19,14
19,15
19,16
19,17
19,18
19,19
19,19
18,19
17,19
16,19
15,19
14,19
13.611,20
13.652,21
13.892,22
14,22.262
14.403,23
15,23.918
15.067,24
16,24.84
16.203,25
17,25.405
18,25.893
18.278,26
19,26.163
20,26.327
21,26.417
22,26.427
23,26.362
24,26.23
25,26.044
25.182,26
26,25.719
27,25.347
27.882,25
28,24.941
29,24.385
29.669,24
30,23.781
30.983,23
31,22.988
