x1,y1
31,5.0773
30.739,5
30,4.8434
29,4.6493
28,4.5337
27,4.4875
26,4.5051
25,4.5858
24,4.723
23,4.9085
22.626,5
22,5.2376
21,5.6328
20.073,6
20,6.0431
19,6.6689
18.443,7
18,7.3596
17.165,8
17,8.1696
16.222,9
16,9.3186
15.581,10
15.158,11
15.016,12
16,13
17,13
18,13
19,13
19,13
19,14
19,15
19,16
19,17
19,18
19,19
19,19
18,19
17,19
16,19.093
15.85,20
16,20.969
16.008,21
16.635,22
17,22.376
17.767,23
18,23.11
19,23.431
20,23.596
21,23.613
22,23.505
23,23.304
24,23.038
24.11,23
25,22.618
26,22.144
26.26,22
27,21.539
27.778,21
28,20.834
28.996,20
29,19.996
30,19.013
30.01,19
30.712,18
31,17.649
