x1,y1
1,18.868
2,18.872
3,18.808
4,18.603
5,18.271
5.5161,18
6,17.65
6.4163,17
6.6752,16
6.772,15
6.7757,14
7,13
7,13
8,13
9,13
10,13
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
22,13
23,13
24,13
24,13
24.94,14
24.966,15
24.974,16
24.982,17
24.974,18
25,18.807
25.799,18
26,17.241
26.144,17
26.728,16
27,15.421
27.148,15
27.42,14
27.602,13
27.721,12
27.695,11
27.548,10
27.316,9
27.015,8
27,7.9551
26.824,7
26.609,6
26.334,5
26,4.0911
25.977,4
25.688,3
25.278,2
25,1.3642
24.911,1
