x1,y1
1,18.78
2,18.79
3,18.737
4,18.542
5,18.219
5.4158,18
6,17.577
6.3757,17
6.6472,16
6.7468,15
6.7457,14
7,13
7,13
8,13
9,13
10,13
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
22,13
23,13
24,13
24,13
24.94,14
24.966,15
24.973,16
24.982,17
24.974,18
25,18.815
25.812,18
26,17.301
26.179,17
26.753,16
27,15.463
27.161,15
27.429,14
27.608,13
27.724,12
27.698,11
27.555,10
27.328,9
27.03,8
27,7.9076
26.831,7
26.615,6
26.339,5
26,4.0812
25.979,4
25.69,3
25.281,2
25,1.3556
24.913,1
