x1,y1
25.351,31
25.86,30
26,29.751
26.44,29
26.945,28
27,27.875
27.403,27
27.797,26
28,25.376
28.113,25
28.361,24
28.552,23
28.682,22
28.737,21
28.71,20
28.598,19
28.406,18
28.143,17
28,16.519
27.749,16
27.199,15
27,14.658
26.531,14
26,13.348
25.589,13
25,12.638
24,13
24.958,14
24.966,15
24.956,16
24.944,17
24.94,18
24,19
24,19
23,19
22,19
21,19
20,19
19,19
18,19
17,19
16,19
15,19
14,19
13,19
12,19
11,19
10,19
9,19
8,19
7,19
7,19
6.7527,18
6.7489,17
6.6483,16
6.3571,15
6,14.476
5.3298,14
5,13.828
4,13.516
3,13.338
2,13.303
1,13.321
