x1,y1
14.603,1
14,1.4753
13.333,2
13,2.2787
12.16,3
12,3.1676
11.239,4
11,4.288
10.454,5
10,5.6531
9.7799,6
9.2383,7
9,7.503
8.7941,8
8.471,9
8.2277,10
8.0858,11
8.0851,12
9,13
10,13
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
22,13
22,13
22.555,14
22.557,15
22.56,16
22.564,17
22.567,18
22,19
22,19
21,19
20,19
19,19
18,19
17,19
16,19
15,19
14.62,20
14.773,21
15,21.616
15.19,22
15.95,23
16,23.045
17,23.773
17.374,24
18,24.233
19,24.482
20,24.592
21,24.568
22,24.438
23,24.222
23.775,24
24,23.918
25,23.465
25.952,23
26,22.972
27,22.288
27.385,22
28,21.483
28.485,21
29,20.442
29.37,20
30,19.189
30.112,19
30.625,18
31,17.205
