x1,y1
15.984,1
15,1.5713
14.276,2
14,2.2198
13,2.9484
12.931,3
12,3.907
11.906,4
11.021,5
11,5.0282
10.339,6
10,6.5404
9.7524,7
9.2943,8
9,8.7438
8.9195,9
8.6992,10
8.5721,11
8.588,12
9,13
10,13
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
22,13
22,13
22.216,14
22.218,15
22.22,16
22.222,17
22.223,18
22,19
22,19
21,19
20,19
19,19
18,19
17,19
16,19
15,19
14.212,20
14.374,21
14.755,22
15,22.423
15.405,23
16,23.575
16.499,24
17,24.277
18,24.733
18.844,25
19,25.031
20,25.125
21,25.119
22,25.024
22.133,25
23,24.793
24,24.481
25,24.117
25.261,24
26,23.601
27,23.034
27.049,23
28,22.27
28.31,22
29,21.331
29.317,21
30,20.232
30.155,20
30.739,19
31,18.576
